0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383
0.55236953,0.45689175,-0.41207027,-0.63457626,-0.7057813,-0.13388067,0.46054852,0.16525342,-0.16558972,0.28046367,-0.50280315,-0.37668744,0.18200643,-0.008542463,-0.38446197,0.040957663,0.10022529,0.42427123,-0.51242083,-0.5310572,0.6544626,0.46109843,0.11067936,-0.13167359,-0.40660512,-0.40307364,0.42138866,0.17705297,0.1751893,-0.3003641,-0.41842,-0.38626263,0.19759578,0.024222141,-0.16332042,0.7014494,-0.24205095,0.31592533,0.34452656,-0.42175925,0.73212737,-0.5668765,0.095942296,0.43190297,0.0018166403,0.18907501,0.17825936,0.42923784,0.14417413,-0.0149970725,-0.016696861,0.16377176,0.40886268,-0.63953316,0.12514238,0.6227104,0.0155000985,-0.77473474,0.4373568,-1.0905654,0.38047218,0.18474828,-0.06413738,-0.15010567,-0.060784042,-0.42129412,-0.082452275,-0.51728874,-1.0964036,0.56951284,-0.2621489,0.30743954,0.74304277,-0.5674663,-0.7331509,-0.2633723,-0.47268048,-0.9592506,-1.0075955,0.36212024,0.6744533,-0.039690297,-0.06291475,0.12945992,0.3159651,-0.113920204,-0.5364594,-0.29382887,-0.034712896,0.16431324,-0.034342688,-0.43731913,0.31737038,-0.18935484,-0.37934056,0.047988582,0.23248167,-0.4083921,-0.17128235,0.6628457,0.14668627,0.4414169,0.7355156,-0.10462653,0.17709742,0.5574163,-0.37371147,0.61198217,-0.6089399,-0.58633643,0.07180056,0.027620552,-0.2412532,0.14914973,0.0781392,1.0699167,-0.03930793,-0.10845216,-0.604757,-0.1991781,0.21439917,0.07559765,0.21780407,0.283047,0.10261331,0.17911363,0.4703201,-0.0059735775,0.100660525,0.17931147,0.21527906,0.41367206,0.32365358,0.32067788,-1.0074813,0.16697149,0.5697534,0.1322331,0.31003702,0.36025396,0.5241443,0.018022811,-0.22442889,0.25670835,0.15981072,-0.4291109,-0.43018898,-0.7327927,0.083140254,0.15578948,-0.00024703643,0.5154581,0.6224454,0.075020045,0.52673787,-0.46813425,0.6603362,0.24646105,0.33657083,0.08737472,-0.33531854,0.2586865,-0.27788183,-0.3770287,-0.5390479,-0.56270474,1.3566324,-0.18200648,-0.14187528,0.28607038,-0.09460013,-0.048944652,-0.4917959,-0.004171739,-0.45852947,-0.016315833,0.3577243,-0.050178707,0.5370355,-0.16942154,-0.24546182,-0.15650594,0.3469914,-0.2676667,-0.0139651345,0.6483892,0.38977912,0.35715842,0.23215084,-0.051278483,0.64822876,0.74869424,-0.32830495,-0.24679394,0.074458085,0.0380363,-0.04065607,-0.2924891,0.004143523,0.0250225,-0.23339967,-0.57595867,0.2049966,-0.27947313,0.25044203,-0.19344698,-0.33976403,0.40280023,-0.48980165,0.22256224,-0.39971817,-0.3023105,-0.252163,0.4954497,-0.36188665,-0.15230091,0.62249357,-0.101170935,-0.40412045,-0.30905226,0.21475525,0.017911771,-0.5322629,-0.3464013,0.28514573,-0.29796055,0.83540916,0.60995406,0.3496563,-0.10016912,-0.15129584,-0.122891426,-0.11151407,-0.44287977,-0.299168,0.59400105,-0.01927047,-0.25414538,0.56537753,-0.3433081,-0.45605412,-0.23298459,-0.2878772,0.5336675,0.6416569,0.37555447,-0.16972947,0.017426038,-0.54408735,0.050628245,-1.526701,0.25536057,0.22593193,0.19438058,-0.3324096,0.25853586,-0.45361483,-0.6223804,-0.32701603,0.34161785,0.20426345,-0.05300556,0.055045217,0.66259474,-0.16193911,-0.48235402,0.25365543,0.38423374,-0.28218225,-0.045084257,0.23921435,-0.058753222,0.22710417,-0.58813125,-0.4881679,0.31158295,-0.6922576,0.41214272,-0.24312298,0.47702733,0.26129442,0.16471863,-0.42682394,-0.572641,-0.17596237,0.016570106,0.17410274,0.52153844,0.01087154,0.40600792,0.36009774,0.19147463,-0.10055246,0.25325108,-0.29031187,-0.67588264,-0.3791258,0.72686857,0.13069968,0.44136974,0.16817552,0.6810625,0.21293747,0.014946501,-0.3373436,0.015079427,-0.14509334,-0.34556952,0.0393734,0.47956452,0.073053606,-0.69187623,0.08605326,-0.20914751,-0.6044819,-0.11088588,-0.010727766,0.016103258,0.6870089,-0.17781527,0.064978726,0.54017824,-0.121917896,-0.04289904,-0.16012871,-1.0207152,0.44867206,0.17366989,-0.32513002,-0.38450956,0.30952364,0.045285806,0.13606085,-0.14226525,0.665184,0.26508406,-0.1929139,-0.3444761,-0.025709828,-0.0017201081,-0.11646065,-0.14336531,1.190185,-0.5745213,0.07532559,0.033051107,0.026162518,-0.2853011,-0.19768976,0.47758165,0.21435021,0.2270418,-0.13523166,-0.58661306,0.6559436,0.13908699,-0.36948803,-0.5197646,-0.051128253,-0.46305776,0.6882778,0.39021862,-0.329783,0.40036416,-0.5331236,-0.07295513,1.1328019,0.40431228,-0.58516496,-0.046311393,-0.7040829,-0.015632058,0.68591696,-0.311728,0.32320085,-0.28944978,0.16129789,0.18136644,-0.36958882,0.026218394,1.0490063,-0.5945336,-0.14521164,-0.4594449
0.68040067,-0.14465706,0.413161,0.09830128,-0.5474931,-0.029262736,0.2668443,-0.059677806,0.50526965,0.32104117,-0.29980674,-0.08982684,-0.090493456,-0.24647477,-0.37723735,-0.35935435,-0.29421875,0.1731343,-0.18982983,0.8166555,0.050178997,-0.19660552,0.036146104,0.14839251,-0.21846627,-0.39293262,0.30290723,0.24871992,-0.3141187,0.14898852,0.040797096,-0.28331634,0.18099125,0.41369584,0.27668482,-0.1992656,-0.10125236,0.25241157,0.48297277,-0.25748616,0.39406416,-0.9970869,0.12614027,0.26261276,0.13747612,0.392888,0.38024527,0.304593,-0.20383658,0.033448238,-0.3174365,-0.4134533,-0.028205633,-0.07847627,0.37843344,0.06131827,0.14494456,-0.26198906,0.5318155,-0.34675962,0.21797156,0.47052547,-0.4252278,0.16965769,-0.5483703,-0.27316242,-0.0027737191,-0.37243503,-0.88884574,0.3338428,0.29277453,0.22611155,-0.034318335,-0.011046367,-0.86738956,-0.1080294,0.4770929,-0.4625278,-0.6904031,0.47602817,-0.7956153,0.32776016,0.3913534,0.52462274,-0.2793505,-0.15602568,-0.63732374,-0.54259956,0.41423184,-0.30835396,-0.6906892,-0.43721512,0.5621209,-0.13130955,-0.18904223,-0.28257805,0.09088474,-0.16653375,0.22737336,-0.11859461,-0.55151826,0.7752709,0.19301507,0.36484322,-0.02816139,0.16738279,0.018299479,-0.093439646,0.1307276,-0.4098185,0.06593427,-0.09364765,-0.22879395,-0.048273135,-0.14905286,0.39713067,-0.18679616,-0.232565,-0.57984585,-0.33686945,0.18049286,-0.13469061,-0.35473824,-0.13338031,0.20320073,-0.4849508,0.07038874,0.032639198,-0.33252302,0.0028358314,0.61547947,0.3651619,0.26772538,0.7012542,-0.4942188,0.08993403,-0.05461656,-0.27549657,0.10819582,0.16965081,0.39183307,-0.6840242,-0.8784094,0.56592834,0.70384187,-0.116727985,-0.06969482,-0.032719802,0.104390465,0.4185849,0.12650277,0.3594758,0.4524284,0.012618141,0.13019855,0.025008794,0.2567894,0.36340335,-0.017712265,-0.36465624,0.31623435,0.4361472,-0.7039175,0.122228734,0.0708284,-0.56883305,0.59679973,0.9323564,-0.021365771,0.2101309,0.7928104,-0.068843246,-1.2227641,-0.13323548,-0.12434975,-0.07365712,0.67401105,0.14658149,-0.0008320085,-0.17251505,-0.6426719,0.1186825,0.6725181,0.49975982,-0.19537337,0.35248455,0.13509616,-0.12831299,-0.019338246,-0.15299013,0.848425,0.23683237,-0.3225122,0.20028679,0.06394798,-0.011471513,-0.12068049,-0.117340736,-0.7930198,0.4935226,-0.26770827,-0.4952746,0.29317337,-0.15064707,0.3344888,-0.51394546,0.16713798,0.21662974,-0.2957291,0.7875961,0.18618464,0.37057948,-0.35171005,0.23297583,-0.5887199,0.4720468,0.26156867,0.4108235,0.0760984,-0.6047753,0.095680766,-0.15958323,-0.19393155,-0.11658623,-0.40460247,-0.4651037,-0.11989422,0.26748547,0.44436982,0.16695473,0.0012148789,0.03338688,-0.110651374,-0.29543236,0.046979208,0.04977887,-0.46707413,-0.01140927,-0.2502183,-0.04711322,0.2835006,-0.24464165,-0.07194599,0.35106903,-0.35654187,0.40836647,0.16109715,-0.36689344,-0.35961914,0.09786008,-1.3172379,0.21564245,0.14299883,0.3169698,-0.36932912,-0.23415872,0.21463494,0.18172367,0.09175466,-0.07088275,-0.64778477,0.0014652184,0.92938083,-0.04723329,-0.12932993,-0.7107646,0.3200943,0.110098734,0.13952832,0.17239746,-0.17271574,0.03884535,1.1363684,-0.60685116,-0.29305717,-0.040428273,-0.17053244,-0.09764566,-0.081435144,0.082869664,0.25609258,0.002969597,0.38027024,0.045957156,0.19879745,0.12168431,0.16774143,0.35284594,-0.62779754,0.730776,-0.29190573,0.21194996,0.024826536,-0.0232671,-0.57074577,-0.25316182,-0.36894074,0.60271233,0.06311991,0.24891172,0.20587444,-0.6046442,0.3176449,-0.08510858,-0.06937715,0.24182808,0.04787087,-0.406674,-0.23320778,0.19064423,0.14165013,-0.29049307,-0.11943817,-0.29711196,-0.14959924,-0.1564758,0.574022,-0.8900367,0.6807533,0.0412395,-0.20706284,-0.25643817,0.09659046,-0.801397,0.020198926,-0.8739852,0.46459302,-0.30748013,-0.23940293,0.1790374,-0.06271749,-0.19502024,0.13617839,0.022160169,-0.07379668,-0.033629555,0.6291062,-0.5087094,-0.19135979,-0.45640606,-0.18907507,-0.28807992,0.56206447,-0.76426023,-0.19985846,0.24715526,-0.014873586,0.40242243,-0.04112343,0.27263156,0.05803409,0.38092428,-0.053459473,0.14406131,0.03863243,0.40165687,0.324707,0.15384749,-0.025363343,0.027502295,0.40167072,0.29040518,-0.63237435,0.07821003,-0.014659166,0.07904201,0.86942357,0.16996145,-0.49842623,-0.4112428,-0.05370037,-0.21882842,0.60192597,-0.0814218,-0.07929236,-0.33208984,0.59162146,0.3550888,0.22176644,0.93068796,0.04820669,-0.38569993,0.3303536,-0.53686506
-0.85846895,-1.0367503,-0.0147637045,-0.43221956,0.18095003,0.04002061,-0.6081819,0.49906364,0.25651646,-0.032000486,-0.65584856,-0.072445326,-0.06755408,-0.06192618,-0.6608421,-0.3648842,0.029159227,0.06358898,0.15201326,-0.7757176,-1.1281791,-0.3901287,0.23233868,-0.2080975,-0.009410803,0.025527434,-0.3894115,0.16288306,0.2696516,-0.572208,0.71166027,-0.54181457,0.4977088,-0.2397571,-0.6810056,0.12986848,0.26737407,-0.05353074,-0.18318327,-0.15752433,-0.21245417,0.05982576,0.0472489,0.35762095,0.46682507,-0.11104434,-0.4797322,-0.27474993,0.24700443,0.22351877,-0.011171392,-0.42583352,0.3694709,-0.5199629,0.16853514,0.31833854,0.67007744,-0.4831933,-0.26107845,-0.03345727,0.2553561,-0.5236491,-0.57139486,0.6097845,0.28222725,0.07292456,-0.0982946,-0.19282018,-0.34657016,-0.123941235,-0.3822534,-0.05666673,0.29326695,0.85278606,-0.13629206,0.20891075,0.15152308,-0.63708127,0.41825575,0.36804,0.3339279,0.07938867,0.026109356,-0.0863508,0.1968751,0.11137172,-0.026286682,0.38422015,0.178506,-0.2857501,-0.446311,-0.0058323485,-0.4639584,0.14363016,0.17898099,0.37290144,0.024750292,-0.42821333,-0.07079557,0.28108376,-0.88664925,-0.34685162,-0.041543264,-0.37806526,0.036137108,-0.41093427,-0.11840179,-0.23483332,0.694312,-0.7847106,-0.056125753,0.36718297,0.00062060356,0.11297632,0.1577088,0.08896108,-0.101024635,0.4520195,0.7958994,0.33020517,-0.46585396,-0.30405754,0.14191256,-0.042455275,0.22238372,-0.4399917,-0.08348586,0.24588361,-0.08769696,-0.45447853,0.52378076,-0.17010291,0.20784245,0.23908772,0.10273661,-0.041902702,-0.09364896,-0.14165246,-0.28929073,-0.19887492,-0.7112435,0.37371132,0.2738112,-0.27084127,-0.40908793,-0.028910732,0.16968371,-0.2766445,0.25049412,0.055184994,0.38559595,-0.38547245,0.087589,-0.3931363,0.55543983,0.41510957,0.6858101,0.41739127,-0.47742933,-0.8439509,-0.6258541,0.1029604,0.036449034,-0.5838669,0.32545853,-0.07083198,0.45197603,0.33827215,-0.16131113,-0.052630294,-0.045949645,0.036504157,-0.4517737,0.23373546,0.15795901,-0.4626956,-0.07740534,-0.46219993,-0.21651316,0.058062613,-0.21005578,-0.02695469,0.6568214,0.50926936,0.14582358,0.33774063,0.030579044,-0.005733575,-0.6032168,0.1462699,0.10237407,-0.06860263,0.1560333,0.27832365,0.23656133,-0.052806012,0.6723644,0.23028716,0.274028,-0.014387316,-0.6743788,-0.61269236,0.6263108,-0.2717844,-0.025768694,-0.30797532,0.048500028,0.59815943,-0.02863234,0.6405485,0.0038883516,-0.04366372,0.040438242,0.45310387,-0.07551171,-0.61422074,-0.35248095,-0.0184041,-0.1306223,-0.18581799,0.28266376,0.50646263,-0.9647687,-0.071105994,-0.85601383,-0.6068711,0.06412717,0.5496821,0.06668626,-0.10742329,-0.3864279,0.5176139,-0.6626794,0.38873807,0.14307751,0.3077006,0.06722301,-0.26752275,-0.3375289,-0.12756519,-0.2607006,0.4391167,-0.07451594,-0.12535697,0.1152881,0.94667447,-0.7251417,0.33369622,0.40689388,0.1384218,-0.0864386,0.34468284,-0.04289002,0.13344944,0.05858739,-0.16836075,-0.088281274,-0.16776271,0.14645089,0.4298717,0.36951074,-0.7212125,-0.08857356,0.13171254,0.08996762,-0.39802313,-0.64386505,-0.30078512,-0.22970772,-0.28789377,-0.7412452,0.42413267,0.7290708,0.19623283,-0.22534816,0.5646489,-0.48652118,-0.1481888,-0.13636076,-0.0628412,0.43591496,0.41654506,0.04898032,0.6827388,-0.54870504,-0.03578453,0.46212918,0.27506223,-0.2833266,0.20092787,0.27107814,0.57384443,-0.40524942,0.110985585,0.08037436,0.55141777,0.34847972,0.32875803,0.35278407,-0.081450894,-0.06368436,0.61778814,-0.31959274,0.047331087,0.12287839,-0.2657199,0.30544367,0.5673775,-0.2015189,0.01678029,0.70593435,-0.2625723,-0.13281712,0.14682142,0.33072177,0.37318006,-0.41467836,0.4015245,-0.01857726,-0.49010056,0.22693409,0.024550898,0.7680874,-0.035712976,-0.3035457,0.13886079,-0.33069873,0.0351323,-0.16092059,0.10620921,0.6726981,-0.35801134,0.12574662,0.54758304,0.4060904,0.39700904,0.048760854,0.31596607,-0.07571755,-0.23080924,0.2698178,0.30213085,0.16773356,-0.13212347,0.120480634,-0.055891056,-0.6380725,0.41792396,-0.2304559,0.31075636,-0.058627695,0.34822276,-0.34413576,0.023431225,0.6602182,0.48559383,-0.18180956,-0.16759047,-0.047627892,-0.17955479,0.054662723,0.7769679,-0.29197153,-0.21971199,0.01846488,0.063449286,0.28057525,-0.5187091,0.0940765,0.17036137,0.5868843,-0.12355285,0.021985998,-0.031022076,0.8569749,0.4151218,-0.3365087,-0.36935422,-0.27903935,0.837259,0.28874916,-0.3691109,-0.21110995,-0.5057498
